i,LSOA11CD_props,area_props,area_total,LSOA11CD_majority
75956,"['E01000031', 'E01000032', 'E01003663', 'E01003640', 'E01000029', 'E01000030', 'E01000112', 'E01003661', 'E01003666', 'E01003662', 'E01003665', 'E01003664', 'E01000113', 'E01003770', 'E01033592', 'E01003773', 'E01033590', 'E01000111', 'E01000028', 'E01000027', 'E01000110', 'E01000109', 'E01032581', 'E01003769']","[0.104, 0.095, 0.079, 0.079, 0.063, 0.061, 0.06, 0.052, 0.05, 0.045, 0.042, 0.042, 0.039, 0.037, 0.028, 0.026, 0.025, 0.024, 0.019, 0.012, 0.007, 0.006, 0.004, 0.002]",4000000.0,E01000031
75957,"['E01003640', 'E01000027', 'E01003726', 'E01000028', 'E01000030', 'E01000031', 'E01003720']","[0.669, 0.23, 0.066, 0.017, 0.01, 0.008, 0.001]",4000000.0,E01003640
75958,"['E01003726', 'E01003640', 'E01021749', 'E01002305', 'E01003722', 'E01003720']","[0.756, 0.096, 0.086, 0.035, 0.026, 0.0]",4000000.0,E01003726
75959,"['E01021770', 'E01021749', 'E01003726', 'E01002305']","[0.823, 0.113, 0.032, 0.032]",4000000.0,E01021770
75960,"['E01021770', 'E01021804', 'E01021800']","[0.969, 0.028, 0.002]",4000000.0,E01021770
75961,"['E01021800', 'E01021804', 'E01021770']","[0.883, 0.074, 0.044]",4000000.0,E01021800
75962,"['E01021800', 'E01021756', 'E01021759', 'E01021757']","[0.707, 0.247, 0.038, 0.008]",4000000.0,E01021800
75963,"['E01021800', 'E01021761', 'E01021756', 'E01021799', 'E01021760', 'E01021757', 'E01021741']","[0.451, 0.282, 0.25, 0.009, 0.006, 0.001, 0.0]",4000000.0,E01021800
75964,"['E01021761', 'E01021799', 'E01021768', 'E01021741', 'E01021797']","[0.825, 0.167, 0.006, 0.001, 0.0]",4000000.0,E01021761
75965,"['E01021768', 'E01021761']","[0.94, 0.06]",4000000.0,E01021768
75966,"['E01021768', 'E01021834', 'E01021835', 'E01021828', 'E01021836', 'E01021825', 'E01021821', 'E01021837', 'E01021827', 'E01021826', 'E01021824', 'E01021846']","[0.465, 0.109, 0.103, 0.07, 0.058, 0.053, 0.044, 0.031, 0.028, 0.022, 0.011, 0.005]",4000000.0,E01021768
75967,"['E01021857', 'E01021826', 'E01021827', 'E01021824', 'E01021848', 'E01021846', 'E01021856', 'E01021855', 'E01021844', 'E01021825', 'E01021828', 'E01021768']","[0.613, 0.085, 0.072, 0.059, 0.05, 0.045, 0.034, 0.03, 0.01, 0.001, 0.001, 0.001]",4000000.0,E01021857
75968,"['E01021854', 'E01023500', 'E01021848', 'E01021857', 'E01021795', 'E01021855', 'E01021856']","[0.329, 0.243, 0.142, 0.095, 0.088, 0.062, 0.04]",4000000.0,E01021854
75969,"['E01023500', 'E01023501', 'E01023503', 'E01023502', 'E01023499', 'E01021795', 'E01023496']","[0.4, 0.261, 0.152, 0.096, 0.051, 0.021, 0.018]",4000000.0,E01023500
75970,"['E01023496', 'E01023499', 'E01023501']","[0.558, 0.439, 0.003]",4000000.0,E01023496
75971,"['E01023496', 'E01023460', 'E01023499', 'E01023459', 'E01023457', 'E01023456', 'E01023461']","[0.657, 0.162, 0.086, 0.085, 0.007, 0.003, 0.001]",4000000.0,E01023496
75972,"['E01023453', 'E01023448', 'E01023461', 'E01023455', 'E01023452', 'E01023454', 'E01023445', 'E01023447', 'E01023443', 'E01023457', 'E01023456', 'E01023446', 'E01023460', 'E01023449', 'E01023496', 'E01023459', 'E01023444', 'E01023458']","[0.17, 0.106, 0.093, 0.091, 0.086, 0.073, 0.066, 0.061, 0.06, 0.054, 0.043, 0.032, 0.018, 0.017, 0.012, 0.008, 0.007, 0.003]",4000000.0,E01023453
75973,"['E01023453', 'E01022089', 'E01023454', 'E01023449', 'E01023450']","[0.584, 0.204, 0.088, 0.069, 0.054]",4000000.0,E01023453
75974,"['E01022089', 'E01023450']","[1.0, 0.0]",4000000.0,E01022089
75975,['E01022089'],[1.0],4000000.0,E01022089
75976,['E01022089'],[1.0],4000000.0,E01022089
75977,"['E01022061', 'E01022089']","[0.633, 0.367]",4000000.0,E01022061
75978,"['E01022061', 'E01022071']","[0.954, 0.046]",4000000.0,E01022061
75979,"['E01022071', 'E01022061']","[0.951, 0.049]",4000000.0,E01022071
75980,"['E01022098', 'E01022071']","[0.52, 0.48]",4000000.0,E01022098
75981,"['E01022098', 'E01022071']","[0.71, 0.29]",4000000.0,E01022098
75982,"['E01022098', 'E01022071', 'E01018238']","[0.8, 0.102, 0.098]",4000000.0,E01022098
75983,"['E01018238', 'E01022098']","[1.0, 0.0]",4000000.0,E01018238
75984,"['E01018238', 'E01018239']","[0.987, 0.013]",4000000.0,E01018238
75985,"['E01018239', 'E01018302', 'E01018238', 'E01018289', 'E01018303']","[0.605, 0.15, 0.125, 0.072, 0.049]",4000000.0,E01018239
75986,"['E01018303', 'E01018279', 'E01018280', 'E01018282', 'E01018302', 'E01018289']","[0.546, 0.237, 0.088, 0.078, 0.051, 0.001]",4000000.0,E01018303
75987,"['E01018280', 'E01018295', 'E01018283', 'E01018279', 'E01018291']","[0.778, 0.108, 0.088, 0.015, 0.01]",4000000.0,E01018280
75988,"['E01018295', 'E01018292', 'E01018294', 'E01018293', 'E01018280']","[0.648, 0.232, 0.081, 0.038, 0.001]",4000000.0,E01018295
75989,"['E01018292', 'E01017995', 'E01017960', 'E01018295', 'E01017993', 'E01017959']","[0.445, 0.377, 0.098, 0.041, 0.038, 0.0]",4000000.0,E01018292
75990,"['E01017967', 'E01017992', 'E01017994', 'E01017959', 'E01017961', 'E01017962', 'E01017968', 'E01017969', 'E01017965', 'E01017995', 'E01017960', 'E01017964', 'E01017993', 'E01017966', 'E01017999', 'E01018001', 'E01017996', 'E01018000']","[0.15, 0.1, 0.095, 0.081, 0.074, 0.071, 0.067, 0.062, 0.053, 0.052, 0.046, 0.041, 0.035, 0.029, 0.023, 0.015, 0.006, 0.0]",4000000.0,E01017967
75991,"['E01017947', 'E01017945', 'E01017997', 'E01017999', 'E01018286', 'E01017946', 'E01017962', 'E01018000', 'E01017943', 'E01017948', 'E01017998', 'E01018297', 'E01017944', 'E01017990', 'E01018001']","[0.33, 0.143, 0.136, 0.086, 0.056, 0.052, 0.042, 0.042, 0.036, 0.028, 0.019, 0.01, 0.008, 0.007, 0.004]",4000000.0,E01017947
75992,"['E01018297', 'E01017971', 'E01018273', 'E01017945', 'E01017944', 'E01017972', 'E01017948', 'E01017974', 'E01017946', 'E01018274', 'E01032802', 'E01017976', 'E01017943']","[0.226, 0.203, 0.191, 0.102, 0.09, 0.077, 0.043, 0.021, 0.016, 0.014, 0.01, 0.009, 0.0]",4000000.0,E01018297
75993,"['E01018272', 'E01018274', 'E01018273', 'E01017971', 'E01018297']","[0.386, 0.244, 0.225, 0.114, 0.031]",4000000.0,E01018272
75994,"['E01018300', 'E01018272']","[0.67, 0.33]",4000000.0,E01018300
75995,"['E01018300', 'E01018298', 'E01018233']","[0.805, 0.114, 0.081]",4000000.0,E01018300
75996,"['E01018233', 'E01018300', 'E01018298']","[0.777, 0.198, 0.025]",4000000.0,E01018233
75997,"['E01018233', 'E01018053']","[0.921, 0.079]",4000000.0,E01018233
75998,"['E01018053', 'E01018037', 'E01018233']","[0.87, 0.08, 0.05]",4000000.0,E01018053
75999,"['E01018053', 'E01018037', 'E01018036']","[0.586, 0.412, 0.002]",4000000.0,E01018053
76000,"['E01018037', 'E01018053', 'E01018038']","[0.485, 0.373, 0.142]",4000000.0,E01018037
76001,"['E01018038', 'E01018022', 'E01018053']","[0.767, 0.181, 0.052]",4000000.0,E01018038
76002,"['E01018022', 'E01018020', 'E01018038']","[0.809, 0.177, 0.014]",4000000.0,E01018022
76003,"['E01018020', 'E01018022']","[0.951, 0.049]",4000000.0,E01018020
76004,"['E01018020', 'E01018062', 'E01018022']","[0.94, 0.059, 0.001]",3952173.2,E01018020
76005,"['E01018076', 'E01018020', 'E01018062']","[0.539, 0.416, 0.045]",3973180.4,E01018076
76006,"['E01018076', 'E01018111', 'E01018020']","[0.919, 0.053, 0.028]",4000000.0,E01018076
76007,"['E01018076', 'E01018111']","[0.837, 0.163]",4000000.0,E01018076
76008,"['E01018076', 'E01018111']","[0.794, 0.206]",4000000.0,E01018076
76009,"['E01018068', 'E01018111', 'E01018076', 'E01018078']","[0.525, 0.317, 0.157, 0.001]",4000000.0,E01018068
76010,"['E01018068', 'E01018078']","[0.981, 0.019]",4000000.0,E01018068
76011,['E01018068'],[1.0],4000000.0,E01018068
76012,['E01018068'],[1.0],4000000.0,E01018068
76013,"['E01018068', 'E01018067', 'E01026715']","[0.963, 0.025, 0.013]",4000000.0,E01018068
76014,"['E01018067', 'E01018066', 'E01018068']","[0.748, 0.235, 0.016]",4000000.0,E01018067
76015,"['E01018067', 'E01026660', 'E01018066', 'E01026661']","[0.637, 0.142, 0.125, 0.097]",4000000.0,E01018067
76016,"['E01026660', 'E01026685', 'E01018069', 'E01018104', 'E01018071', 'E01018067', 'E01018070']","[0.429, 0.2, 0.139, 0.114, 0.061, 0.036, 0.021]",4000000.0,E01026660
76017,"['E01026685', 'E01026720', 'E01018073', 'E01018109', 'E01018104', 'E01018103', 'E01018063', 'E01018071', 'E01018107', 'E01018108']","[0.279, 0.268, 0.154, 0.09, 0.062, 0.057, 0.053, 0.019, 0.016, 0.002]",4000000.0,E01026685
76018,"['E01026720', 'E01026721']","[0.79, 0.21]",4000000.0,E01026720
76019,"['E01026720', 'E01026719']","[0.921, 0.079]",4000000.0,E01026720
76020,"['E01026719', 'E01026720']","[0.782, 0.218]",4000000.0,E01026719
76021,"['E01026278', 'E01026254', 'E01026719', 'E01018097']","[0.663, 0.177, 0.16, 0.0]",3846418.5,E01026278
76022,"['E01026279', 'E01026278', 'E01026277', 'E01026254']","[0.368, 0.351, 0.188, 0.093]",3817454.6,E01026279
76023,"['E01026278', 'E01026279', 'E01026277']","[0.771, 0.176, 0.052]",3924778.5,E01026278
76024,"['E01026278', 'E01026256']","[0.998, 0.002]",4000000.0,E01026278
76025,"['E01026256', 'E01026278']","[0.744, 0.256]",4000000.0,E01026256
76026,"['E01026246', 'E01026256']","[0.805, 0.195]",3757507.5,E01026246
76027,['E01026246'],[1.0],1895945.6,E01026246
76028,['E01026246'],[1.0],167525.6,E01026246
76037,"['E01026111', 'E01026023']","[0.553, 0.447]",1937378.3,E01026111
76038,"['E01026111', 'E01026023']","[1.0, 0.0]",4000000.0,E01026111
76039,['E01026111'],[1.0],4000000.0,E01026111
76040,"['E01026111', 'E01026112', 'E01026110']","[0.838, 0.083, 0.079]",4000000.0,E01026111
76041,"['E01026110', 'E01026111', 'E01026112']","[0.959, 0.04, 0.001]",4000000.0,E01026110
76042,"['E01026056', 'E01026110']","[0.591, 0.409]",4000000.0,E01026056
76043,"['E01026055', 'E01026056']","[0.894, 0.106]",4000000.0,E01026055
76044,"['E01026055', 'E01026046', 'E01026113']","[0.906, 0.066, 0.028]",4000000.0,E01026055
76045,"['E01026113', 'E01026046', 'E01026055', 'E01026047']","[0.824, 0.163, 0.012, 0.0]",4000000.0,E01026113
76046,['E01026113'],[1.0],4000000.0,E01026113
76047,['E01026113'],[1.0],4000000.0,E01026113
76048,"['E01026113', 'E01026044']","[0.976, 0.024]",4000000.0,E01026113
76049,"['E01026044', 'E01026113']","[0.941, 0.059]",4000000.0,E01026044
76050,"['E01026044', 'E01026117']","[0.96, 0.04]",4000000.0,E01026044
76051,"['E01026044', 'E01026117']","[0.553, 0.447]",4000000.0,E01026044
76052,"['E01026117', 'E01026109']","[0.988, 0.012]",4000000.0,E01026117
76053,"['E01026117', 'E01026072', 'E01026109', 'E01026074']","[0.843, 0.104, 0.049, 0.004]",4000000.0,E01026117
76054,"['E01026074', 'E01026117', 'E01026099', 'E01026072']","[0.545, 0.319, 0.094, 0.042]",4000000.0,E01026074
76055,"['E01026099', 'E01026074']","[0.954, 0.046]",4000000.0,E01026099
76056,"['E01026099', 'E01026074']","[0.997, 0.003]",4000000.0,E01026099
76057,['E01026099'],[1.0],3628269.6,E01026099
76058,['E01026099'],[1.0],2035257.7,E01026099
76059,['E01026099'],[1.0],236320.3,E01026099
76237,['E01021072'],[1.0],64208.3,E01021072
76238,"['E01021072', 'E01021079', 'E01021078', 'E01021080', 'E01021074', 'E01021073', 'E01021070']","[0.405, 0.285, 0.148, 0.085, 0.038, 0.02, 0.018]",3585207.4,E01021072
76239,"['E01021075', 'E01021074', 'E01021076', 'E01021073', 'E01021143', 'E01021077', 'E01021080', 'E01021083', 'E01021070']","[0.459, 0.18, 0.141, 0.089, 0.054, 0.042, 0.027, 0.007, 0.002]",4000000.0,E01021075
76240,"['E01021143', 'E01021075', 'E01021083', 'E01021057']","[0.871, 0.059, 0.037, 0.033]",4000000.0,E01021143
76241,"['E01021143', 'E01021057']","[1.0, 0.0]",4000000.0,E01021143
76242,"['E01021143', 'E01021057', 'E01021142']","[0.509, 0.28, 0.211]",4000000.0,E01021143
76243,"['E01021142', 'E01021057']","[0.65, 0.35]",4000000.0,E01021142
76244,"['E01021142', 'E01021147', 'E01021148', 'E01021057']","[0.479, 0.355, 0.127, 0.039]",4000000.0,E01021142
76245,"['E01021147', 'E01021148']","[0.587, 0.413]",4000000.0,E01021147
76246,"['E01021148', 'E01021054', 'E01021165', 'E01021147']","[0.876, 0.06, 0.051, 0.013]",4000000.0,E01021148
76247,"['E01021148', 'E01021170', 'E01021147', 'E01021165']","[0.823, 0.07, 0.069, 0.038]",4000000.0,E01021148
76248,"['E01021170', 'E01021148', 'E01021165']","[0.867, 0.117, 0.017]",4000000.0,E01021170
76249,['E01021170'],[1.0],4000000.0,E01021170
76250,"['E01021144', 'E01021170', 'E01021145', 'E01021226']","[0.427, 0.307, 0.21, 0.057]",4000000.0,E01021144
76251,"['E01021145', 'E01021144']","[0.562, 0.438]",4000000.0,E01021145
76252,"['E01021145', 'E01021144', 'E01021217']","[0.997, 0.003, 0.0]",4000000.0,E01021145
76253,"['E01021145', 'E01021162', 'E01021159', 'E01021217', 'E01021187']","[0.598, 0.28, 0.099, 0.022, 0.001]",4000000.0,E01021145
76254,"['E01021173', 'E01021159', 'E01021162', 'E01021145']","[0.522, 0.464, 0.013, 0.001]",4000000.0,E01021173
76255,"['E01021173', 'E01021159']","[1.0, 0.0]",4000000.0,E01021173
76256,"['E01021173', 'E01021187', 'E01021172']","[0.931, 0.067, 0.002]",4000000.0,E01021173
76257,"['E01021172', 'E01021187', 'E01021173', 'E01021186']","[0.793, 0.127, 0.056, 0.023]",4000000.0,E01021172
76258,"['E01021172', 'E01021186', 'E01024851']","[0.974, 0.014, 0.013]",4000000.0,E01021172
76259,"['E01021172', 'E01024455', 'E01024420', 'E01021169']","[0.55, 0.29, 0.152, 0.008]",4000000.0,E01021172
76260,"['E01024455', 'E01024420', 'E01024456']","[0.856, 0.116, 0.028]",4000000.0,E01024455
76261,"['E01024455', 'E01024456', 'E01024451']","[0.999, 0.001, 0.001]",4000000.0,E01024455
76262,"['E01024451', 'E01024455']","[0.506, 0.494]",4000000.0,E01024451
76263,"['E01024455', 'E01024451', 'E01024419', 'E01024416']","[0.469, 0.425, 0.098, 0.007]",4000000.0,E01024455
76264,"['E01024419', 'E01024416', 'E01024455']","[0.806, 0.183, 0.011]",4000000.0,E01024419
76265,"['E01024419', 'E01024416', 'E01024417']","[0.612, 0.373, 0.015]",4000000.0,E01024419
76266,"['E01024417', 'E01024416', 'E01024419']","[0.509, 0.473, 0.018]",4000000.0,E01024417
76267,"['E01024416', 'E01024417', 'E01024418', 'E01024422']","[0.814, 0.15, 0.035, 0.001]",4000000.0,E01024416
76268,"['E01024416', 'E01024422', 'E01024440']","[0.65, 0.301, 0.05]",4000000.0,E01024416
76269,"['E01024440', 'E01024439', 'E01024452', 'E01024422', 'E01024416']","[0.693, 0.26, 0.025, 0.022, 0.0]",4000000.0,E01024440
76270,"['E01024439', 'E01024421', 'E01000680', 'E01024452', 'E01024440']","[0.605, 0.249, 0.077, 0.036, 0.033]",4000000.0,E01024439
76271,"['E01024421', 'E01000680', 'E01000720', 'E01024431']","[0.57, 0.376, 0.031, 0.024]",4000000.0,E01024421
76272,"['E01000720', 'E01024421', 'E01000680']","[0.557, 0.442, 0.0]",4000000.0,E01000720
76273,"['E01000720', 'E01024421', 'E01024478', 'E01024476', 'E01000728', 'E01024481', 'E01024477', 'E01024475']","[0.654, 0.159, 0.086, 0.042, 0.028, 0.016, 0.014, 0.002]",4000000.0,E01000720
76274,"['E01000383', 'E01024151', 'E01024150', 'E01000720', 'E01024481', 'E01000728', 'E01024478', 'E01000381', 'E01024445']","[0.383, 0.245, 0.137, 0.092, 0.07, 0.055, 0.017, 0.001, 0.0]",4000000.0,E01000383
76275,"['E01000381', 'E01000444', 'E01024151', 'E01000447', 'E01000383', 'E01000448', 'E01000445', 'E01024153', 'E01000449', 'E01024150', 'E01024152']","[0.344, 0.243, 0.156, 0.125, 0.057, 0.041, 0.032, 0.002, 0.0, 0.0, 0.0]",4000000.0,E01000381
76276,"['E01000331', 'E01000447', 'E01000329', 'E01000449', 'E01000364', 'E01000362', 'E01000444', 'E01000328', 'E01000378', 'E01000360', 'E01000363', 'E01000330', 'E01000365', 'E01000349', 'E01000448']","[0.129, 0.122, 0.12, 0.111, 0.108, 0.097, 0.06, 0.054, 0.046, 0.041, 0.032, 0.025, 0.024, 0.015, 0.015]",4000000.0,E01000331
76277,"['E01000355', 'E01000327', 'E01000370', 'E01000353', 'E01000325', 'E01000365', 'E01000440', 'E01000441', 'E01000439', 'E01000436', 'E01000437', 'E01000358', 'E01000330', 'E01000369', 'E01000438', 'E01000442', 'E01000360', 'E01000371', 'E01000328', 'E01000366', 'E01000372', 'E01000326', 'E01000421', 'E01000420', 'E01000329', 'E01000407', 'E01000354']","[0.105, 0.097, 0.082, 0.077, 0.076, 0.062, 0.06, 0.06, 0.056, 0.053, 0.045, 0.043, 0.039, 0.031, 0.031, 0.02, 0.019, 0.013, 0.012, 0.008, 0.007, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0]",4000000.0,E01000355
